"age","gender","ahe","yrseduc"
30,"male",10,12
29,"male",11.05128193,13
29,"male",12.5,16
29,"male",4.730769157,12
30,"female",19.23077011,16
29,"male",17.4418602,12
29,"female",11.05769253,12
29,"male",13.98601437,12
30,"female",11.05769253,12
29,"female",8.810375214,12
29,"male",13.18681335,12
29,"male",11.92307663,16
30,"male",14.84711552,13
30,"female",20.0524044,13
30,"female",27.98077011,13
30,"male",15.38461494,13
29,"male",16.82692337,12
30,"male",12.39316273,13
30,"male",19.23077011,12
29,"female",9.113461494,12
29,"male",12.82051277,16
30,"female",13.94230747,12
30,"male",17.30769157,13
30,"female",31.25,16
30,"female",13.35470104,14
30,"female",11,8
29,"female",15.14423084,13
29,"male",12.82051277,16
30,"male",17.69230843,12
29,"female",12.01923084,12
30,"male",35.15384674,14
29,"male",14.23076916,12
29,"male",11.25,11
30,"male",20.19230843,13
30,"female",21.15384674,12
30,"male",12.82051277,12
29,"male",12.98076916,12
30,"female",4.807692528,16
30,"male",22.22222137,13
30,"female",10.57692337,14
29,"male",5.144230843,12
30,"male",23.07692337,16
29,"female",11.60288429,18
29,"male",9.890110016,12
29,"female",21,13
29,"male",25,13
29,"female",14.90384579,12
30,"female",12.01923084,14
29,"male",30.28846169,14
30,"male",14.42307663,18
30,"male",16.34615326,16
30,"male",9.615385056,12
29,"female",14.90384579,13
30,"male",22.35577011,16
30,"female",8.653845787,14
29,"male",2.797202826,13
29,"male",12.82019234,16
29,"male",20.19230843,14
30,"female",9.134614944,13
29,"male",18.58974266,14
29,"female",9.615385056,14
30,"female",17.30769157,12
30,"male",13.41681576,12
29,"female",15.38461494,13
29,"female",11.53846169,16
30,"male",21.15384674,12
30,"male",19.71153831,9
30,"male",36.05769348,16
30,"female",14.28571415,13
29,"female",18.75,14
29,"male",21.15384674,13
29,"female",6.722689152,12
30,"male",17.69230843,13
29,"female",16.34615326,13
30,"male",21.63461494,13
29,"female",21.63461494,16
30,"male",21.36752129,16
29,"male",34.3406601,14
29,"female",21.63461494,18
29,"male",10.57692337,16
29,"male",18.80341911,18
30,"male",27.97202873,13
30,"male",18.26922989,12
29,"female",19.71153831,16
29,"male",8.241758347,12
29,"female",15.86538506,18
29,"male",13.46153831,12
30,"male",6.410256386,14
30,"female",9.285714149,12
29,"male",14.42307663,12
29,"male",40.06410217,16
29,"female",19.71153831,18
29,"female",21.15384674,16
30,"male",21.15384674,16
30,"female",9.615385056,12
29,"female",17.30769157,12
30,"male",10.81730747,12
30,"female",5,6
29,"female",23.50427437,16
30,"female",15.38461494,14
30,"male",20.67307663,14
30,"female",19.71153831,12
30,"male",11.55555534,8
30,"male",29.80769157,12
29,"male",18.02884674,12
29,"female",14.42307663,13
29,"male",9.615385056,16
29,"male",15.38461494,13
30,"female",9.230769157,12
29,"male",10.2564106,12
30,"male",13.22115421,12
30,"male",11.53846169,6
29,"male",20.38461494,16
29,"male",12.5,10
29,"female",11.53846169,14
30,"male",23.07692337,16
29,"male",12.69230747,13
30,"male",16.82692337,12
30,"male",12.53846169,12
29,"female",8.17307663,13
29,"male",20.2429142,13
30,"female",12.98076916,13
30,"female",3.885003805,14
29,"male",19.95192337,12
30,"male",14.05325413,13
30,"female",15.38461494,13
29,"male",9.615385056,14
29,"female",11.53846169,13
30,"male",17.09401703,12
29,"female",13.36538506,16
29,"female",7.692307472,14
30,"male",28.84615326,16
29,"female",11.05769253,16
30,"male",12.5854702,13
29,"female",9.79020977,13
29,"male",9.615385056,9
30,"male",51.28205109,18
30,"female",6.122448921,13
29,"male",7.211538315,12
29,"female",6,18
30,"female",16.82692337,18
30,"male",24.03846169,18
29,"female",11.21794891,12
30,"female",19.23077011,16
29,"male",7.211538315,14
29,"male",9.615385056,14
29,"male",12.5,13
29,"male",8.238866806,16
29,"female",6.25,14
29,"female",11.53846169,13
30,"male",8.133846283,14
30,"female",12.01923084,12
29,"female",18.92361069,14
29,"male",14.90384579,12
30,"female",5.673077106,13
29,"male",17.78846169,16
30,"female",9.600000381,12
30,"male",28.84615326,14
29,"female",8.489583015,13
29,"male",10.2564106,13
30,"male",8.653845787,12
29,"male",9.616666794,13
29,"male",8.17307663,12
29,"male",11.53846169,12
29,"male",9,12
29,"female",10.20408154,11
29,"female",15.38461494,16
30,"male",6.25,9
29,"female",8.547008514,12
29,"female",11.53846169,16
30,"male",12.69230747,12
29,"male",19.23077011,16
29,"male",15.45329666,16
29,"female",31.73077011,18
29,"male",31.25048065,12
30,"female",36.53845978,16
29,"male",19.71153831,13
30,"female",7.083333492,10
30,"male",16.82692337,16
29,"female",28.84615326,13
30,"male",17.30769157,18
29,"male",30.76922989,16
30,"male",16.53846169,16
30,"male",16.82692337,12
29,"male",12.01923084,14
30,"male",27.40384674,16
30,"male",15.38461494,12
29,"male",45.45454407,16
29,"male",28.61615372,14
29,"female",16.82692337,14
29,"male",17.94871712,14
30,"male",24.03846169,12
30,"male",17.67596245,12
30,"male",15.38461494,12
29,"female",10.91476059,12
30,"female",2.403846264,14
29,"female",19.27083397,13
29,"male",11.05769253,12
29,"female",17.09401703,14
30,"female",45.67307663,16
29,"female",8.17307663,12
29,"male",59.13461685,16
30,"male",6.730769157,12
30,"male",11.05769253,12
29,"female",21.15384674,16
30,"male",27.77777863,13
30,"male",10.68376064,12
30,"male",20.67307663,14
29,"male",28.84615326,16
30,"female",26.25,16
29,"female",9.355509758,13
29,"female",8.136095047,13
29,"male",9.615385056,16
30,"female",7.211538315,13
30,"male",8.653845787,12
29,"male",6.730769157,12
30,"male",10.55555534,12
30,"male",46.15384674,14
29,"male",24.03846169,13
29,"female",12.98076916,13
30,"male",21.44970322,13
29,"male",12.01923084,14
30,"female",18.26922989,14
30,"male",33.65384674,16
30,"male",20.76922989,12
30,"male",8.136095047,12
29,"female",12.5,16
29,"male",25,16
30,"female",29.9145298,18
30,"female",5.769230843,13
30,"female",20.7489872,13
29,"male",16.82692337,8
29,"male",5.769230843,16
29,"male",8.17307663,10
30,"male",20.88461494,12
29,"male",7.307692528,12
30,"female",39.90384674,16
29,"female",8.17307663,12
29,"female",5.769230843,12
30,"male",21.15384674,13
29,"male",16.34615326,16
30,"male",15.38461494,12
29,"male",20.875,13
29,"female",12.5,18
30,"male",29.80769157,13
29,"female",10.57692337,13
30,"male",9.615385056,13
30,"male",40.86538315,16
29,"male",8.653845787,12
29,"male",12.01923084,10
29,"female",23.07692337,12
30,"male",6.153846264,8
29,"female",7.632653236,13
29,"female",9.134614944,12
29,"male",11.90476227,6
29,"male",21.63461494,16
29,"male",19.71153831,12
29,"male",12.5,18
29,"female",12.98076916,13
30,"female",19.23077011,14
30,"male",12.82051277,12
30,"female",12.01923084,13
30,"male",34.61538315,16
30,"male",14.67980766,13
29,"male",32.21154022,16
30,"male",13.94230747,16
30,"male",23.07692337,18
30,"female",36.32478714,18
29,"female",18.26922989,13
30,"male",13.46153831,12
29,"male",22.59615326,12
30,"male",17.48251724,12
30,"female",11.36363602,12
30,"female",11.53846169,13
30,"male",32.69230652,12
29,"male",9.935897827,12
29,"male",26.63461494,14
29,"female",16.66666603,16
30,"male",38.46154022,16
29,"male",12.23776245,16
30,"female",22.11538506,13
29,"male",10,10
30,"male",19.23077011,16
30,"female",17.06730843,14
29,"male",14.42307663,14
30,"male",15.22435856,12
29,"female",17.30769157,16
30,"male",11.25,13
30,"male",24.03846169,16
30,"male",34.61538315,12
30,"male",31.25,18
30,"female",19.23077011,16
30,"male",33.65384674,18
29,"male",8,12
29,"male",31.25,12
29,"male",8.990385056,13
29,"female",36.05769348,18
30,"female",5.288461685,16
30,"female",22.77327919,13
30,"female",13.46153831,12
29,"female",18.12130165,12
29,"male",19.23077011,13
29,"female",20.19230843,18
30,"female",17.69230843,16
29,"female",13.46153831,13
29,"female",12.56105804,13
29,"male",16.70778656,12
30,"female",10.09615421,13
29,"female",15.38461494,16
29,"female",18.13186836,13
30,"male",7.692307472,13
30,"female",15.46822739,16
30,"female",9.615385056,16
29,"male",17.94871712,12
29,"female",15,14
29,"male",21.5,13
30,"male",16.66666603,16
29,"male",15.38461494,12
30,"male",16.64201164,12
29,"male",2.958579779,12
30,"female",8.894230843,13
30,"female",32.5,18
29,"female",30.76922989,14
30,"female",4.487179279,13
30,"male",16.34615326,16
29,"male",13.75913429,16
29,"male",20.94017029,18
30,"male",14.42307663,16
29,"female",16.82692337,16
30,"male",16.23931694,12
30,"female",40.86538315,16
30,"male",7.211538315,12
30,"female",12.01923084,8
30,"male",29.80769157,12
30,"female",9.763313293,13
30,"male",15.38461494,14
30,"female",8.935508728,13
29,"female",10.57692337,12
30,"female",6.770833492,12
30,"male",12.39316273,13
29,"male",27.88461494,13
29,"female",4.273504257,12
30,"male",21.5,12
29,"female",6.25,12
30,"male",24.03846169,12
29,"male",7.692307472,16
30,"male",9.134614944,13
30,"male",14.42307663,14
29,"male",17.78846169,13
29,"male",22.22222137,14
30,"female",14.15094376,12
30,"male",15.73426533,16
30,"female",36.05769348,16
30,"male",12.01923084,12
29,"male",24.03846169,13
30,"female",25,16
30,"male",14.42307663,13
30,"male",14.42307663,16
29,"male",20.67307663,12
30,"female",6.346153736,14
29,"female",7.349999905,13
30,"male",22.23557663,13
30,"male",23.07692337,16
29,"male",15.38461494,16
29,"female",13.22115421,16
29,"female",8.284314156,14
29,"male",42.73504257,16
30,"male",24.51922989,18
30,"female",9.134614944,12
29,"male",9.615385056,12
29,"male",12.30769253,13
29,"female",29.80769157,13
30,"male",11.05769253,12
29,"male",22.43589783,12
29,"female",15.47619057,16
29,"male",15.38461494,12
29,"male",26.44230843,16
29,"male",10.09615421,12
30,"male",13.46153831,12
29,"male",21.36752129,12
29,"male",14.4970417,16
30,"female",19.71153831,16
29,"male",19.23077011,13
30,"male",28.84615326,12
29,"male",9.183673859,12
30,"male",20.38461494,14
30,"male",12.98076916,14
30,"male",11.53846169,12
29,"female",8.17307663,14
29,"male",6.923077106,12
29,"male",15.79670334,16
30,"female",22.59615326,16
29,"male",27.40384674,13
29,"female",16.82692337,13
29,"male",8.241758347,14
30,"female",32.21154022,12
29,"female",21.15384674,14
30,"female",17.78846169,16
30,"female",12.98076916,16
29,"female",15.38461494,16
30,"female",13.92735004,16
30,"male",7.211538315,12
30,"male",16.82692337,14
29,"female",12.01923084,14
29,"female",7.644230843,13
29,"female",7.5,14
29,"male",28.36538506,12
29,"male",19.23077011,12
30,"female",8.653845787,12
30,"male",16.82692337,16
30,"female",14.42307663,12
29,"female",17.30769157,16
29,"female",13.46153831,12
29,"male",23.19230843,16
30,"female",17.78846169,12
30,"male",12.98076916,13
30,"male",12.98076916,16
29,"male",10.2564106,12
30,"female",13.35470104,13
29,"male",25,18
29,"female",6.730769157,14
29,"male",24.72527504,16
29,"female",19.23077011,14
29,"male",21.53846169,14
29,"female",10.57692337,13
30,"male",23.07692337,10
29,"male",5.833333492,9
29,"male",11.05769253,11
29,"male",12.5,12
30,"male",16.82692337,12
29,"female",16.82692337,12
30,"male",21.15384674,12
29,"female",12.30769253,16
30,"male",12.30769253,14
30,"male",11.53846169,12
29,"male",25.64102554,13
30,"female",8.241758347,14
29,"female",13.88888931,12
29,"female",12.5,13
30,"male",30.76922989,16
29,"female",9.615385056,12
29,"female",17.10526276,13
29,"female",16.82692337,13
30,"male",12.30769253,14
29,"male",36.53845978,16
30,"female",17.30865479,13
29,"male",10.57692337,12
30,"male",28.84615326,16
30,"male",26.47058868,12
30,"male",34.61538315,16
29,"female",12.98076916,12
30,"male",12.01923084,14
30,"male",12.01923084,12
30,"male",10.81730747,12
30,"male",16.82692337,12
29,"male",43.26922989,16
30,"male",14.57725906,12
30,"male",35.57692337,16
30,"male",52.88461685,16
30,"female",37.98077011,13
30,"male",13.75,14
29,"male",15.86538506,6
29,"male",16.66666603,16
29,"male",12.98076916,12
29,"male",52.88461685,16
29,"female",7.211538315,12
30,"male",7.211538315,12
29,"male",27.47252655,16
30,"female",19.23077011,18
30,"female",21.63461494,14
29,"male",3.296703339,13
29,"male",17.08333397,12
29,"male",12.82051277,16
29,"female",30.98290634,16
29,"male",14.42307663,16
30,"male",28.84615326,13
30,"female",5.02136755,13
29,"male",16.04277992,16
29,"female",3.846153736,16
29,"male",2.884615421,12
29,"female",27.47252655,13
30,"male",23.92836571,13
29,"male",7.840236664,13
29,"male",21.85314751,16
30,"male",32.05128098,16
29,"male",16.82692337,11
29,"male",10.57692337,12
30,"male",16.82692337,12
30,"male",10,12
30,"female",9.615385056,16
29,"male",16.82692337,13
30,"female",5.769230843,13
30,"male",9.452991486,12
29,"male",12.01923084,13
30,"male",17.54807663,12
30,"male",14.9572649,12
29,"male",16.82692337,12
30,"female",18.26922989,16
29,"female",14.32078552,12
30,"male",31.25,12
29,"male",12.5,11
30,"male",17.94871712,13
30,"female",24.03846169,14
30,"male",21.97802162,14
30,"female",12.5,12
29,"male",11.53846169,12
29,"female",12.01923084,13
29,"female",6.25,6
30,"female",10,13
29,"male",23.55769157,16
29,"female",9.230769157,13
30,"male",4.807692528,8
29,"male",19.32692337,16
29,"male",5.274725437,12
30,"male",33.65384674,12
29,"male",7.846153736,12
30,"male",33.65384674,13
30,"male",13.98601437,13
30,"male",10.09615421,12
30,"male",14.42307663,18
29,"male",13.46153831,14
29,"female",14.90384579,14
29,"male",19.23077011,16
29,"female",8.547008514,12
30,"female",13.42259598,12
30,"male",18.80341911,12
29,"male",15.38461494,12
29,"female",25.48077011,16
30,"female",12.01923084,12
30,"male",16.34615326,16
30,"male",6,12
29,"female",11.05769253,12
30,"male",17.30769157,13
30,"female",14.42307663,16
29,"female",19.71153831,16
29,"female",9.615385056,9
29,"female",25.96153831,16
30,"male",4.807692528,16
30,"female",8.791209221,16
30,"male",2.884615421,9
29,"female",28.84615326,16
29,"male",36.05769348,16
30,"female",7.932692528,12
29,"male",13.2867136,16
30,"female",12.82051277,16
29,"male",30.76922989,16
29,"female",7.211538315,12
29,"female",11.53846169,16
30,"male",14.23076916,14
30,"female",15.18218613,13
30,"male",27.88461494,16
29,"female",24.03846169,16
30,"male",14.42307663,12
29,"female",13.24786282,14
29,"male",19.18192291,12
30,"male",7.5,12
29,"female",12.01923084,12
29,"male",27.77777863,16
29,"female",5.528846264,11
30,"male",6.410256386,14
30,"male",16.82692337,13
30,"female",12,12
29,"male",10.53113556,14
29,"male",12.5,12
29,"male",5.769230843,6
29,"female",14.42307663,13
30,"female",10.68376064,13
30,"male",15.14423084,14
30,"female",21.97802162,16
29,"male",6.730769157,9
29,"male",19.23077011,13
29,"female",12.33671951,12
29,"female",10,13
30,"male",13.46153831,13
30,"female",25,13
29,"male",5.769230843,12
29,"female",7.142857075,13
30,"female",9.615385056,12
29,"male",17.78846169,12
29,"male",13.46153831,11
30,"male",24.03846169,14
30,"male",18.26922989,13
30,"female",14.42307663,18
30,"female",16.34615326,18
30,"male",23.07692337,12
29,"male",19.23077011,12
29,"male",11.53846169,12
30,"female",4.567307472,16
29,"male",18.37606812,14
29,"female",17.96558762,16
29,"male",8.653845787,9
29,"male",56.08974457,16
29,"male",11.21794891,14
29,"male",16.20370293,12
29,"female",23.07692337,16
30,"male",21.15384674,12
29,"female",16.61538506,18
29,"male",24.78632545,16
30,"male",3.846153736,13
30,"male",17.62820435,13
29,"female",12.98076916,14
30,"male",25,13
29,"female",5.448718071,14
30,"female",24.03846169,13
29,"male",12.98076916,12
29,"male",24.03846169,12
30,"male",7.211538315,14
29,"male",7.692307472,6
30,"male",14.42307663,12
30,"female",8.17307663,12
29,"male",2.622377634,12
30,"male",52.88461685,16
29,"male",16.82692337,16
29,"male",17.30769157,14
29,"male",14.61538506,12
30,"male",12.82051277,14
30,"male",21.63461494,14
30,"male",25.30364418,12
30,"male",20.67307663,18
29,"male",24.61538506,16
30,"female",22.59615326,13
30,"female",9.245562553,14
30,"male",12.01923084,12
29,"male",10.57692337,12
29,"male",14.42307663,13
30,"female",7.692307472,11
30,"male",9.615385056,6
30,"female",8.444444656,10
30,"male",19.23077011,16
30,"female",7.211538315,13
29,"male",4.120879173,12
30,"male",11.11111069,13
29,"female",12.74038506,9
29,"female",16.34615326,12
29,"male",10.30219746,12
29,"female",19.23077011,14
30,"female",15.38461494,16
30,"female",16.82692337,16
29,"female",18.26922989,18
30,"female",9.519230843,13
29,"male",11.53846169,13
30,"male",23.07692337,16
30,"male",11.60000038,12
30,"male",24.03846169,16
30,"female",6.25,8
30,"female",14.27884579,13
29,"female",14.42307663,12
29,"male",17.78846169,12
30,"female",11.05769253,12
29,"male",12.08791256,12
29,"male",13.46153831,12
29,"female",6.3039217,11
30,"male",15.38461494,16
30,"male",14.69780254,16
29,"male",11.53846169,13
29,"male",16.82692337,12
29,"male",23.14814758,12
30,"male",20.83333397,13
29,"female",14.17004013,13
30,"female",15.06410217,14
29,"male",11.1888113,12
29,"female",19.23077011,14
29,"female",7.211538315,6
29,"female",14.42307663,13
29,"female",23.07692337,16
29,"female",8.653845787,6
30,"female",25.48077011,18
29,"female",14.42307663,14
29,"male",12.91208744,14
30,"female",14.42307663,14
30,"male",11.53846169,13
30,"male",23.50427437,16
30,"male",25.64102554,16
30,"female",14.42307663,13
30,"male",14.42307663,13
30,"male",24.03846169,12
30,"male",6.230769157,9
30,"female",7,9
30,"male",9.32692337,13
30,"female",12.98076916,13
30,"male",19.23077011,16
29,"male",13.46153831,12
30,"male",21.63461494,16
30,"male",27.47252655,18
29,"female",7.692307472,12
30,"male",17.78846169,13
29,"female",16.82692337,13
30,"male",17.17033005,18
30,"male",43.26971054,18
29,"male",10.89743614,13
30,"male",7.5,8
29,"female",12.01923084,18
29,"male",14.42307663,12
29,"female",19.23077011,13
29,"female",21.63461494,14
30,"male",17.94871712,18
30,"male",12.01923084,12
30,"male",19.15184593,12
29,"female",19.23077011,12
29,"male",21.67832184,16
30,"male",11.65384579,11
29,"male",14.30288506,12
30,"male",21.36752129,16
30,"female",16.82692337,16
30,"male",19.79269218,16
30,"female",18.69658089,16
30,"female",4.967032909,16
29,"male",11.53846169,12
29,"male",15.86538506,12
30,"male",14.42307663,13
29,"male",24.03846169,14
30,"female",72.11538696,18
29,"female",11.43451118,12
29,"male",20.67307663,14
30,"male",12.01923084,13
29,"female",12.20414162,13
30,"male",20.19230843,14
29,"female",14.9572649,14
30,"male",48.07692337,16
29,"female",7.692307472,13
29,"male",14.42307663,12
30,"female",4.326922894,12
30,"female",20.29914474,16
29,"female",11.05769253,16
29,"male",13.75,10
30,"female",23.55769157,14
29,"male",12.5,14
29,"male",12.01923084,16
29,"female",12.13369942,16
29,"male",8.108108521,8
29,"male",12.98076916,12
30,"female",9.615385056,12
29,"male",12.01923084,10
29,"female",19.47115326,16
30,"male",6.153846264,6
29,"male",16.82692337,12
29,"male",6.25,6
29,"male",11.51315784,13
29,"male",21.36752129,13
29,"male",21.63461494,16
30,"male",25,16
30,"female",21.63461494,16
30,"male",12.98076916,13
29,"female",10,13
29,"female",18.26922989,16
29,"female",24.61538506,14
30,"male",9.615385056,12
29,"male",24.03846169,12
29,"male",12.59615421,14
30,"female",92.5,18
30,"female",16.34615326,13
29,"male",9.410801888,10
30,"male",12.5,16
30,"male",3.076923132,9
29,"female",12.98076916,14
29,"female",8.888889313,14
30,"female",6.25,14
